Total Income,Age,Gender,Dependents,Occupation,Rent,Loan_Repayment,Insurance,Shopping,Transport,Eating_Out,Entertainment,Utilities,Healthcare,School Fees,Miscellaneous,Expenses,Disposable_Income
88109.9,30,Female,2,Retired,9621.972024,0,1748.2,6801.8,3303.3,2040.9,1796.9,2492.5,2168.6,2998.5,501.8,33474.5,70487.9
79538.2,22,Male,3,Student,11861.44858,3253.713071,966.6,5926.4,2879.3,850.9,1865.4,1622.4,1261.2,3470.7,765.6,34723.7,63630.5
54233.6,28,Male,1,Professional,2135.03811,0,353.8,1544.8,750.4,385.8,448.7,744.2,546.2,1392.3,252.9,8554.2,43386.9
119060.2,46,Male,3,Self_Employed,23718.06454,0,2903.8,11681,5339,3372,3924.2,3402.9,2906.5,6356.1,1931.1,65534.8,95248.2
96826.4,64,Male,1,Student,11365.2834,0,1302.1,5884.6,3665.3,1263.1,1440,3894.8,2287.2,4577.3,1186.1,36865.7,77461.1
102403.5,45,Male,4,Student,12480.69815,0,2958.1,8752.3,3804.2,1784.2,1513.8,3723.9,2513.9,5243.3,638.9,43413.4,81922.8
122470.2,45,Male,1,Professional,12370.53621,0,2159.2,12136.2,4357,2214.3,1692.6,6520.9,3119.9,4407.8,1521.2,50499.6,97976.2
81902.2,22,Female,1,Student,6285.324536,0,1877.1,5554.5,2761.9,1802.9,1240.7,1840.6,1795.1,4121.6,547.4,27827.3,65521.7
138100.4,37,Male,1,Self_Employed,19620.07727,0,3652.9,11414.2,5007.1,3378.6,3830.3,5386.4,3856.8,8098.9,1244.4,65489.6,110480.3
80581.4,54,Male,2,Self_Employed,8116.273552,4949.595087,1000.4,4452.6,3212.2,1765.1,1054.4,2051.2,1280.7,2767.7,692.4,31342.6,64465.1
65177.5,56,Female,1,Self_Employed,3776.624142,0,1238.3,3549.4,1926.3,704.8,1118.2,1500.6,797.5,1757.3,670.1,17039,52142
69841.9,27,Female,0,Retired,5968.384817,5256.064779,1062,3130.2,2294.7,1219.5,632,1815.4,1308.9,0,585.1,23272.5,55873.5
69433.2,49,Male,4,Student,5886.634574,5839.117367,805.5,3647.9,1730.4,1037.2,1328.4,1716.3,1314.4,2915.8,744.4,26966,55546.5
59800,46,Female,2,Student,5940.014175,0,530.8,2769.7,1092.5,906.5,432.6,1456.4,655.8,990.3,493.7,15268.3,47840
150687.2,19,Male,0,Self_Employed,16603.08424,0,2644.3,15641.1,5855.9,5422.8,4041.4,5894.4,4329.4,0,2079.6,62512,120549.8
78024.6,18,Male,2,Retired,7604.922703,0,1400.3,4467.2,2413.6,782.9,863.1,2313.5,1598.8,2701.9,617,24763.2,62419.7
72362.1,37,Male,2,Professional,6472.421148,4739.909345,1249.3,4087.3,1659.5,671.1,1098.6,2322.6,1082.4,2793.5,953.3,27129.9,57889.7
80928.1,18,Female,0,Self_Employed,12278.42898,0,1531.2,4395.6,2980,1927.1,1094.3,3151.7,1757.4,0,779.5,29895.2,64742.5
365408.4,21,Female,3,Professional,65081.6791,28646.84625,14724.8,41891,21179.4,8945.1,9766.4,25914.2,14802.2,19347.6,7846.2,258145.4,292326.7
52131.7,32,Female,3,Self_Employed,2426.330705,2085.17133,267.8,1498.4,864.2,519.6,314.8,826.1,381.8,989,312.4,10485.5,41705.3
55259,64,Female,1,Professional,4577.68663,2614.00571,318.1,2218.5,1088.1,344.7,310.8,1002.1,756.8,1513.7,249.3,14993.8,44207.2
49941.7,47,Female,0,Retired,1491.258781,1823.117916,451,1225.6,649.6,316.7,447.6,623.4,468.8,0,233.6,7730.6,39953.4
64906.2,23,Male,1,Professional,3735.934567,0,587.7,3281.8,1798.6,915.8,963.1,1378.9,951.8,1512.1,640.3,15766.1,51925
76510.9,55,Female,3,Student,10953.28413,2571.763921,888.5,4322.9,2856.3,737.4,779.6,2388.9,1286.4,3132.5,433.5,30351.2,61208.8
60675.3,18,Female,0,Professional,4135.058412,2166.054758,747.4,2358.8,1038.9,426.4,563.8,1365.4,773.9,0,606,14181.8,48540.2
59480.5,24,Male,0,Retired,5844.161559,0,627.3,2072.6,1114.1,648.8,766.8,1176.8,809.5,0,232,13292.1,47584.4
73620,22,Male,0,Student,6724.000988,2858.852555,1344.7,4208.5,2592.6,1441,1083.6,2313.5,1427.8,0,1003.9,24998.3,58896
60075.7,24,Male,1,Self_Employed,4015.143988,0,516.1,2537.7,1426,459.2,645.4,1436.9,997.6,1103.4,374.5,13511.9,48060.6
78449.2,53,Male,2,Professional,7689.841184,0,1738.6,4604.2,2577.4,910.1,840.6,1724.8,1745,2615.1,644.4,25090.1,62759.4
113155.3,20,Female,2,Retired,21946.59615,0,1939.6,9358.1,4856,2763.9,1538,4029.2,3491.4,5282.8,1480.8,56686.4,90524.3
91563.9,29,Male,2,Retired,15469.16911,4250.972824,1699.1,6671,3198.8,1753.8,2531.7,2364.3,2189.4,2668.6,1429.3,44226.2,73251.1
100703.9,32,Female,0,Professional,12140.78137,6362.0145,1254.8,6438.9,4124.9,2900.7,2613.9,2990.6,2913.7,0,1282.6,43022.9,80563.1
111516.8,37,Male,3,Retired,10727.51704,0,3498.9,8096,4923.6,2513.7,2004.7,5304.2,3085.8,6704.4,1946.5,48805.2,89213.4
77617.1,58,Female,1,Self_Employed,5642.571633,0,1080.2,5380,2293.4,1813.7,1698.4,1606.8,1328.5,2748.4,591.9,24183.8,62093.7
66424.3,38,Female,1,Retired,5284.862745,0,950.7,3281.1,1624.1,1089,1206.6,1658.4,1129.8,1680.9,376.5,18281.9,53139.5
56173.8,49,Male,3,Self_Employed,4852.151043,924.0187211,555,1897.9,920,710.2,623.9,1240.6,684.4,1478.3,237.7,14124.4,44939.1
61938.8,29,Female,2,Professional,6581.627442,3887.603463,703,2272,1475.1,688,499.8,1481.1,898.7,1200.3,563.4,20250.7,49551
59732.1,54,Female,4,Retired,3946.428699,3507.833206,501.7,2475.1,1287.9,824.8,601.6,1556.4,743.5,1867.3,394.8,17707.4,47785.7
93867.9,57,Male,3,Professional,16160.37791,0,2078.2,7114.1,3438.2,2680.4,2567.7,3563.8,1740.6,4762.2,819.7,44925.3,75094.3
79591.9,64,Male,2,Student,7918.37108,7581.942945,1451.8,5079.1,2706,1350.6,1186.3,3166.6,1341.6,2167.2,417.7,34367.1,63673.5
92384.1,24,Female,0,Student,7857.619413,0,1739.3,7298.4,3640.3,2006.9,2557.2,4187.1,2238.1,0,872.8,32397.9,73907.3
51857.1,62,Male,3,Professional,3557.133744,0,432.6,1351.7,735.4,433.7,581.3,644.1,500.8,751.4,302,9290.1,41485.7
134310.9,48,Male,2,Professional,14146.63779,0,3726.3,9673.5,6969.3,3784.4,2296.5,4638.3,4540.5,8094.6,1886.6,59756.7,107448.7
61319.3,18,Male,1,Self_Employed,6395.792038,0,976.7,2749.7,1115.7,622.8,614.6,1352.6,805.3,1206.6,263,16102.9,49055.4
52443.3,28,Female,4,Self_Employed,2488.664337,0,334.5,1388.1,771.6,383.6,476.2,857.9,497,640,254.7,8092.3,41954.7
61111.6,62,Male,4,Student,4222.322184,1278.204499,910.4,2303.9,1434,633.6,544.2,1556,695.2,1168.1,277.5,15023.4,48889.3
258811.4,51,Female,4,Retired,43762.28018,29692.22819,9730.7,28982.9,11922.6,9705.4,6092,8961.4,7353.6,19287.8,4922.3,180413.3,207049.1
61999.6,36,Male,2,Student,3299.938736,0,931.4,2787.3,1249.7,1004.9,631.9,1600.1,728.4,1610,420,14263.7,49599.7
63129.8,28,Male,2,Retired,4625.952483,1178.92276,1030.3,3302.1,1587.5,961.2,819.1,1416.1,938.5,2137.4,378.1,18375.2,50503.8
65726.3,50,Female,0,Self_Employed,5145.259085,0,960.8,3565.8,1701.4,853.6,973,1158.5,940.6,0,366.2,15665.2,52581
66637,50,Male,4,Self_Employed,5327.399191,3688.241489,550.3,3266.5,1500.5,1147.7,871.6,1591.2,1289.5,2444.3,637.8,22314.9,53309.6
56054.9,25,Male,1,Self_Employed,2408.240852,1037.470786,656.2,1853.9,1004.2,742.8,788.3,907.1,649.6,1376.9,237.6,11662.2,44844
73641.7,62,Female,4,Retired,5046.262465,3631.062054,1542.9,5007.6,2486.6,1073.8,1388.7,1352.4,1653.6,1942,939.7,26064.7,58913.4
110928.6,25,Male,3,Self_Employed,14185.71391,0,1979.7,9486.7,4706.9,3163.9,1953.2,5474.6,2756.4,4162.5,1320.2,49189.9,88742.9
78575.9,51,Male,3,Retired,5786.391393,0,1632.9,5765.9,2831.7,1748.3,1267.5,2076.1,1652.2,2778.5,445.7,25985.2,62860.8
52332.8,57,Male,1,Retired,2466.566814,0,288,1591.8,714.5,275,516.6,828.6,471.9,1175,268.3,8596.4,41866.3
62776.3,44,Male,2,Retired,4555.26062,2245.184125,897.1,2544.5,1201.4,954.9,819.5,1127.4,1025.2,1474.2,582.6,17427,50221
59297.5,46,Female,4,Retired,5789.249466,1922.549549,419,2578.5,1135.1,803.5,471.8,1269,834.8,1503,500.8,17227.4,47438
71297.8,31,Female,3,Self_Employed,9389.350786,0,1140,4547.5,1632.7,1353.9,1404.2,1689,1145.7,2069,418.6,24789.9,57038.3
126969.6,51,Female,1,Self_Employed,17393.92151,0,4027.5,11460.8,5230.9,2465.1,4096.5,3871.4,4281.9,4946.9,2225.3,60000.3,101575.7
66631.4,62,Female,0,Student,7989.421391,0,835.3,3283.9,1830.5,1326.8,1078.1,1520.2,1219.5,0,384.1,19467.9,53305.1
67957.2,54,Male,3,Self_Employed,5591.432828,2202.141114,715.9,3104.7,1664.7,917.1,747.7,2129.7,939,2344.6,452.1,20809,54365.7
164376.5,18,Female,3,Retired,24875.29953,0,5018.9,16904.1,6900.1,4920.5,2894.9,8951.5,5550.3,10005,2366,88386.6,131501.2
100470.9,26,Male,4,Professional,18141.2685,0,2743.3,6994.7,3147.7,2230.6,2462.2,2668.5,3012.5,6022.1,1774.5,49197.4,80376.7
87487.3,27,Female,2,Retired,9497.460954,0,1380.7,5781.4,2923.5,2218.7,2293.3,2748.3,2259,3254.3,939.1,33295.8,69989.8
183696.4,47,Female,3,Professional,28739.27808,0,5342.6,19185.7,11351.7,5061.2,5941.3,6026.4,5625.3,7207.7,3978.5,98459.6,146957.1
84391.4,60,Male,3,Retired,13317.42837,0,1766.7,5519.7,3092.4,1765.2,932.4,2564.5,2070.8,3269.1,1124.1,35422.2,67513.1
46122.5,35,Female,4,Professional,1224.506316,402.2557729,194.1,784.7,453.1,144.2,218.1,337.4,272.1,553.4,165,4748.9,36898
98400.8,34,Female,2,Professional,11680.16467,0,1286.2,6457.1,4057.1,2355.1,1913.9,3472.5,2747.8,3313.1,648.8,37931.7,78720.7
48394.6,23,Male,0,Student,1678.923314,440.159292,377,1183.4,594.8,178.7,192.3,643.4,408.6,0,167.6,5864.9,38715.7
83068.9,28,Male,0,Professional,8613.784459,7004.844719,1943.9,4633.3,2905.3,2130.2,2131.7,2203.1,2052.5,0,928,34546.6,66455.1
47615.6,41,Male,0,Student,2284.688561,1427.313336,175.6,827.5,509.9,329.4,265.6,552.4,303.4,0,102.4,6778.3,38092.5
60650,53,Female,0,Retired,6194.985962,0,777.3,2125.5,1362.4,711.4,967.9,1556.4,874.8,0,589.2,15159.7,48520
62424.9,50,Female,2,Retired,4484.970175,4131.040165,941,3035.7,1380.1,992.8,658.8,1338.5,957.6,1138.9,241.7,19301.1,49939.9
56201.5,50,Male,0,Professional,2430.220784,2349.235574,369.1,2375.2,1111.8,382.5,733.6,835.9,771.1,0,253.5,11612.2,44961.2
62694.3,35,Female,4,Retired,4538.869043,1547.113842,1030.1,2349.3,1682.5,1041.7,488.2,1389.6,1127.4,2096.3,603.7,17894.7,50155.5
108528.3,22,Male,4,Self_Employed,13705.65944,0,2099,7460.2,4740.2,1411.3,2050.5,4556.2,2672.1,4384.3,1345.3,44424.6,86822.6
56946.1,48,Female,4,Self_Employed,3389.210961,0,638.1,2010.6,947.7,808.9,404.3,1133,833.2,1589.7,366.3,12121,45556.8
86400.5,33,Female,0,Self_Employed,9280.09861,0,1452.1,5296.3,2714.8,1213.4,1642.3,3249.9,1980.3,0,678.5,27507.7,69120.4
53855.4,19,Male,4,Retired,2078.315449,0,496.7,1822.2,983,691.5,589.1,1056.2,666.4,1106.3,353.8,9843.5,43084.3
65780,26,Male,4,Self_Employed,3866.995062,3485.160483,1024.5,2629.6,1355.4,1018.5,1081.4,1326.2,1049.2,1386.4,736.5,18959.9,52624
78871.8,19,Male,1,Student,7774.358,0,1603.3,5020,2654.4,1327,1439.9,2331.3,1853.7,2151,659.9,26814.9,63097.4
53517.4,54,Female,0,Retired,2703.47163,874.7502942,433.5,1724.7,919.6,671.4,572.6,703.6,646.7,0,390.4,9640.7,42813.9
50504.7,37,Male,4,Self_Employed,2100.936343,0,245.2,1072.2,562.1,466.4,470.8,644.4,326,682.5,280.4,6851,40403.7
84464.9,34,Female,2,Retired,8892.978117,0,1347.2,5281.6,2633.4,1790.5,1058.6,2091.7,1532,2885.2,972.6,28485.7,67571.9
113674.9,42,Male,4,Self_Employed,14734.97307,9351.152264,3318.4,10760.1,4113.3,3400.6,2540.5,4891.1,3196.9,5493.4,947.6,62748,90939.9
68161.2,36,Female,1,Student,5632.241251,0,1061.6,3087.5,2033.5,1344.7,1373.9,1286.3,1273.3,2768.8,621.6,20483.4,54529
60808.2,59,Male,2,Professional,6242.45948,0,695.6,3048,1600.4,963.6,841.4,1316.4,992.6,1125.2,333.7,17159.2,48646.6
73978.8,25,Male,2,Student,10193.64908,6070.097292,1362.6,4639.3,2534.5,727.3,1396.7,2033.6,1375.1,1868.8,646.1,32847.7,59183.1
71361.5,28,Female,3,Professional,9408.452735,0,1396.4,3542.5,2005.3,1185.6,1520.3,2097.7,1343.8,3062.1,630.6,26192.8,57089.2
76434.6,30,Male,1,Self_Employed,7286.923947,2910.305736,1692.4,3658.9,2072.9,1643.2,915.6,2359.6,1796.7,3146.1,770,28252.7,61147.7
43969.3,30,Male,1,Student,1190.803747,753.9903994,165.3,480.8,269.9,138.4,137.8,245,127.4,295.7,76.5,3881.7,35175.5
52754.9,26,Male,4,Professional,1913.23201,0,289.6,1657.6,768.7,261.1,387.6,650.7,420.4,1002.4,235.9,7587.1,42203.9
55256.6,22,Male,1,Student,3051.32336,0,407.5,1608,783.8,736.4,678,1115.1,530,1462.7,237.4,10610.2,44205.3
73848.4,35,Male,2,Retired,10154.5175,0,1657.2,3492.2,2158.8,1601,1682.1,1998.7,1277.7,2040.2,465.2,26527.7,59078.7
74809.8,57,Female,2,Professional,5221.473823,0,1451.7,3558.6,2276.5,1127.5,928,1715.4,1101.2,3093,825.6,21298.9,59847.9
89906,31,Male,4,Self_Employed,9981.205356,0,2333.2,6881.3,3890.6,1955.7,1665.2,2722.4,1977.9,3719.6,1359.1,36486.3,71924.8
76865,51,Female,2,Retired,7373.001398,0,1324.1,5105,2330.7,1115.6,1338.9,2251.9,1697.4,2606.4,561.6,25704.6,61492
50597.4,39,Female,4,Self_Employed,2119.481351,0,243.8,1412.3,611.1,494.4,506.5,591.5,478.2,980.7,269.7,7707.8,40477.9
135469,50,Male,3,Self_Employed,19093.79023,0,2316.4,12970.7,6295.9,2863,2413.8,6124.9,4690.9,5171.4,1510.5,63451.3,108375.2
122991,41,Female,1,Retired,16598.19761,0,4044.8,9740,4648.1,2325,2048.3,4210.3,3654.1,8011.7,1520.7,56801.3,98392.8
50964.2,46,Male,1,Professional,2192.849056,1183.376761,331.7,1161.9,794.7,517.1,436.8,703,454.7,714,326.6,8816.7,40771.4
79148.5,30,Male,1,Retired,7829.696161,3238.533062,1238.1,4180.4,2611.2,1401.6,1897.6,1638.8,1869.8,2961.3,952.2,29819.2,63318.8
58631.6,44,Female,3,Self_Employed,3726.315564,0,917.2,2156.2,990.2,720.5,849,1488.1,902.9,1321.5,492.6,13564.7,46905.3
73524.9,18,Female,1,Student,10057.47127,0,1149.6,3980.1,2227.4,1232,776.4,1446.8,1394.8,2522.9,517.2,25304.8,58819.9
109675.3,24,Male,3,Professional,10451.29214,8725.644,1422.4,10130.5,4080,2659,2647.1,4231.1,2184.8,5448.2,1590,53570,87740.2
204890.4,21,Female,3,Student,24733.55466,0,5999.2,19595.8,9194.6,4648.6,6198.8,8524.7,6274.9,12585.2,3566.9,101322.2,163912.3
94719.5,27,Male,4,Professional,8207.920157,0,2293.3,6665.1,2878.6,1963.8,1912.2,2664.8,2132.3,4585.8,1500.6,34804.5,75775.6
77983.2,57,Female,0,Professional,7596.649215,0,1376.8,4614.8,2944.4,1150.7,984.9,2350.7,1890.8,0,994.9,23904.7,62386.6
62858.9,52,Male,0,Student,3428.834687,4123.512021,901.3,3118.5,1690,903.7,962.8,1178.3,1029.1,0,684.4,18020.5,50287.1
74705.7,56,Male,4,Self_Employed,6941.1493,3143.823543,1230.8,3521.4,2593.7,1376,795.6,2427.4,1472.2,3371,630.8,27503.9,59764.6
129033.7,33,Female,4,Retired,17806.73905,0,2382.5,10894.1,4637.6,2819.1,3687.3,3608,3399.1,8846.1,981,59061.5,103227
68946,44,Female,4,Student,5789.190454,0,655.6,4152.1,2306.8,961,937.2,1613.7,879,1486.2,730.8,19511.5,55156.8
54765.7,37,Female,1,Self_Employed,2953.140995,0,302.3,2120.8,1168.4,454.2,563.6,605.6,646.8,909.1,392.2,10116.2,43812.6
48210.8,27,Female,2,Student,1642.152,622.7726362,333.4,1124.7,592.2,252,351.9,561.9,302.3,438.1,185.8,6407.1,38568.6
85224.4,62,Male,4,Retired,13567.30523,0,1430.5,5429.9,3511.3,1988.4,1133.2,2703.7,1580.2,2587.1,583.6,34515.2,68179.5
76562.7,50,Female,3,Retired,10968.80218,0,1292.6,4115.2,2761,1069.6,1054.3,1552.3,1723.5,2429.8,532.2,27499.3,61250.1
57894.1,24,Female,0,Professional,2684.114446,2611.448032,420.8,1870.9,1278.1,887.4,535.7,719.1,607.4,0,267.3,11882.3,46315.3
108170.3,59,Male,1,Student,20451.08378,0,2497.9,8458.5,4230.8,1852.8,2750.6,4150.9,3049.5,3685.2,1667.8,52795.2,86536.2
61408.2,61,Female,2,Student,6422.471971,0,587.2,3057.6,1484.5,663.7,623,1185.8,817.9,1884,434.5,17160.7,49126.6
66936.5,63,Male,0,Professional,8080.948901,4143.780529,1197.6,3163,1948.3,566.5,1333.1,1315.3,961.9,0,416.7,23127.1,53549.2
69602.7,39,Female,0,Self_Employed,5920.54297,1799.984,1122.4,3720.4,1756.1,1016.7,867.1,1530,1290,0,709.5,19732.8,55682.2
62656.2,60,Male,0,Self_Employed,4531.247444,1992.018737,495.8,2637.4,1437.2,1089.8,1099.5,1050.4,1125,0,638,16096.3,50125
76230.1,34,Female,3,Professional,7246.01398,2460.415512,958.2,4352.7,2886.4,1197.3,1257.1,1587.7,1799.3,2946.1,502.6,27193.8,60984.1
115370,26,Female,3,Self_Employed,15074.00272,0,2037.2,8065,5372.2,3535.2,1715,4794.5,2622.2,4121.4,1722.5,49059.1,92296
52027.7,57,Male,3,Self_Employed,3608.308341,0,530.4,1619.9,799.8,436.2,378.8,678.2,468.6,1144.7,283.5,9948.3,41622.2
84345.6,27,Female,2,Self_Employed,13303.67999,0,1537.2,4543.8,2352,990.2,940.6,1791.7,1869.7,4402.2,1272.4,33003.6,67476.5
74429.9,53,Male,0,Professional,6885.972731,5391.775247,1353.4,5120,2225.1,1677.2,1064.1,1657.4,1475.3,0,452.7,27303,59543.9
73926.9,48,Male,4,Retired,10178.07239,4386.449439,1174.4,4044.2,1757.8,1691.7,1082.4,1364,1318.2,2990.8,702.3,30690.3,59141.5
100260.3,48,Female,2,Professional,9039.04071,0,1939.6,6844,4369.2,2916.1,1218,3407.1,2518.2,5686.5,1083.7,39021.5,80208.2
71206.8,22,Female,3,Student,6241.355644,5750.634835,1395.1,4040.9,1631.1,1141.7,822.6,1457.8,1255,1573.1,621.6,25930.8,56965.4
84052.4,35,Male,3,Student,8810.488429,6674.27744,1968.3,6393.5,3151.8,965.9,1583.2,1767.3,2138.7,2904,684.4,37041.7,67242
93191,23,Male,3,Student,15957.29802,4837.312856,2406.6,7669.7,3247.7,2010.6,2445,4239.4,2017.5,4739.4,850.8,50421.4,74552.8
60039.5,59,Male,1,Self_Employed,3005.924686,0,976.1,2931,1032.8,763.1,930.3,1364.1,968.1,1860.3,246.4,14078,48031.6
78112.6,45,Female,0,Student,7622.51401,0,1140.5,3990.8,2132.9,970.5,1746.5,1915.6,1161.8,0,1094.4,21775.4,62490.1
64546.5,60,Female,4,Self_Employed,4909.29027,2472.655803,1011.2,2732.8,1682.9,952.2,1127.1,1677.4,958,2360.1,651.5,20535.1,51637.2
66978.8,41,Male,0,Self_Employed,5395.763159,0,813.1,2796.9,1923.5,615.3,785.6,1082.9,1288.4,0,760,15461.5,53583.1
63186,22,Female,2,Self_Employed,3477.898665,0,1084.6,2426.4,1651.5,1012.6,582,1107.2,982.1,1506.5,336.8,14167.7,50548.8
83731.2,45,Female,1,Student,13119.35867,0,1568.4,4784.4,2997.3,1609.4,1527.8,2798.1,2063.9,3754.5,1105.3,35328.3,66985
72024.9,20,Male,2,Student,9607.464463,0,997.8,3395.1,2024.7,1134.9,1081.2,2025.2,1350.2,3068.9,876.6,25562.2,57619.9
81133.9,35,Female,3,Student,12340.17012,0,832.1,4796,2619.5,2044.4,1145.1,1853.7,1517.4,2190.8,489,29828.3,64907.1
69582.5,21,Female,3,Self_Employed,5916.503083,0,1190.3,3562.6,1491.5,1334.1,616.2,1404.8,1437.3,2534.1,521.3,20008.7,55666
48313.7,57,Male,4,Self_Employed,2494.099563,0,279.8,972.3,478.7,218.4,380.8,581.5,335.1,744.1,93.3,6578,38650.9
70762.4,59,Female,0,Retired,6152.473537,0,703.5,3704.3,2168.6,1530.9,808.3,1481.8,1262.9,0,569.1,18381.9,56609.9
71564.3,49,Female,2,Retired,6312.86638,0,992.4,4526.1,2123.6,737.1,1474.2,1934,1431.5,2107.1,354.3,21993.2,57251.5
76425.7,49,Male,3,Professional,7285.136809,0,1289.3,5150.2,2635.6,740.8,1170.1,1627.3,1719.7,3440.3,724.9,25783.2,61140.5
58656.9,36,Female,4,Professional,3731.372447,0,558.7,2763.7,978.5,807.9,545.4,1342.5,620,1293.9,449.2,13091.1,46925.5
51528.5,46,Female,4,Self_Employed,2305.698566,1301.833468,496.9,1606.8,800.4,267.3,481.5,705.8,454.3,747.9,239.8,9408.2,41222.8
89446.1,50,Male,2,Professional,7416.911367,0,2080.3,7026.1,2551.4,1613.5,1651.6,2703.3,1690.9,3448.1,1145.4,31327.3,71556.9
64102.4,19,Female,0,Retired,7230.725176,1560.633719,566.2,3246.4,1334.8,721.6,921.8,1590.7,983.3,0,621.1,18777.2,51281.9
74404.7,28,Female,1,Retired,6880.936125,0,1218.3,3740.3,2750,948.9,1554,1838.6,1716.6,2508,686.7,23842.3,59523.7
63951.5,64,Male,4,Self_Employed,4790.29217,0,809.3,3516.7,1760.6,991.5,1160.5,1717.6,759.9,2193.1,451,18150.5,51161.2
69854.9,50,Male,2,Professional,8956.460511,0,1271.5,3297.8,2022.5,764.9,1454.2,1715.4,914.7,1892.9,634.2,22924.5,55883.9
60942.3,58,Male,3,Self_Employed,4188.451901,0,724.4,2803.7,1378,462.6,929.6,1554.8,804.9,1217,318.5,14381.8,48753.8
53828.5,57,Female,1,Professional,2074.272574,2602.51148,408.4,1541.7,1030.6,506.1,635.9,1097,516.8,877.9,349.9,11641.1,43062.8
83824,18,Male,1,Self_Employed,8764.809622,0,1493.2,4578.9,2657.3,1472.2,2150.9,1780.1,1319,3394.2,526,28136.7,67059.2
58517.2,59,Female,0,Retired,5555.167117,2867.191243,634.4,2033.3,976.4,581,782,889.9,603,0,457.6,15380.1,46813.8
74204.5,34,Female,2,Student,5130.681937,5431.0875,870.8,3817.4,2534.8,1685,1060.7,1942.4,1084.1,3382.1,1014.3,27953.5,59363.6
81661,33,Female,0,Professional,8332.200998,6205.149752,1280.1,4958.7,2669.2,1503.6,1588.1,3304.8,1413.3,0,485.5,31740.7,65328.8
58760.4,19,Male,4,Self_Employed,3752.076037,2185.028961,608.2,1941,1444.7,394.7,576.2,1013.7,914.6,962.5,395.7,14188.4,47008.3
51451.1,21,Male,4,Retired,2290.227051,1224.306492,248,1480.5,732.8,536.9,543.7,524.7,360.3,1092.9,160.9,9195.1,41160.9
248943.9,49,Female,2,Retired,62683.17488,0,8125.4,29240.3,13770.5,8139.3,10336.3,14608.4,7047.2,13473.5,2831.9,170255.9,199155.1
59667.7,24,Male,3,Retired,5900.32289,0,517.9,2718.5,1420.3,494,964.2,1256.3,845.5,1455.9,248.1,15821,47734.2
89399,46,Male,4,Student,14819.71374,0,1491.1,7008.2,2699,1329.4,1919.1,3401.3,1911.5,3403.3,1403.9,39386.5,71519.2
181566.3,26,Male,4,Self_Employed,28313.26178,18754.98359,3594,21089.5,7446.2,6713.6,6803.3,9019.7,5686.7,13459.3,3240.2,124120.7,145253
96436.9,52,Female,3,Student,8465.538211,9066.640905,2386.7,8453.7,3264.9,2579.1,1976.8,3508.7,2020.8,4957.9,1076.6,47757.3,77149.5
63590.5,22,Male,1,Self_Employed,4718.095499,2439.520863,863.1,2843.2,1805.7,930,474.5,1339.6,976,1547.8,361.3,18298.7,50872.4
68431.7,38,Male,2,Retired,8529.506177,3524.546891,737.9,3556.9,2150.4,667.8,616.2,1678,898.8,1974,546,24880.1,54745.3
55411.5,34,Male,1,Self_Employed,3082.29267,0,399.4,1925,825.7,647.5,537.4,905.7,509.7,1360.7,175.1,10368.5,44329.2
100737.1,56,Female,0,Retired,9110.563262,0,1628.8,8023.5,4809.4,2481.6,1594.2,2526.9,1836.2,0,941.1,32952.4,80589.7
87191.5,31,Male,3,Self_Employed,14157.45222,0,2301,5298.9,2712.3,1389.9,1613.1,2771.4,1764.2,4114.8,1350.5,37473.5,69753.2
59878.9,49,Male,2,Professional,2981.828617,0,680.5,2755.8,1476.3,949.4,584.9,1318.4,951.3,1766.5,436.4,13901.4,47903.1
53032.6,32,Male,3,Student,2606.529449,1927.083975,624,1385.8,944.3,520.4,296.5,708.2,567.3,1156.6,169.1,10905.9,42426.1
50425,38,Male,3,Student,3127.511334,0,518.6,1538.3,786,505.7,260.5,780.1,411.5,853.5,258.7,9040.4,40340
106049.8,31,Female,1,Student,13209.95447,0,2331.4,7016.9,5068.3,2460.8,3194.5,3840.4,3184.7,4545,849.1,45701.2,84839.8
73032.6,58,Male,1,Professional,9909.789238,0,745.1,4529.9,1853.7,1529.4,681.4,1632,1249.1,2320,632.7,25083,58426.1
75629.9,33,Female,0,Professional,5344.484133,3260.928116,1579.6,4270.5,2414.3,1354.7,927.6,2791.5,1424.9,0,942.5,24311.1,60503.9
55531,18,Male,2,Retired,2329.651059,2717.646755,595.1,2045.3,814.4,578.9,361.3,922.2,584.8,1114.5,465.9,12529.6,44424.8
49303.5,57,Female,3,Retired,1860.707863,763.084746,206.6,1076.6,489.4,262.5,443.9,633.9,338.3,691.8,171.8,6938.5,39442.8
104798.9,35,Male,0,Student,12959.77499,0,2247.3,6867.7,4578.4,2461.5,2956,2658.4,1948.2,0,1224.5,37901.7,83839.1
71026.1,51,Male,3,Professional,9307.828376,5565.631917,1237.1,4557.8,2107.7,864.9,779.4,2282,1426.7,1918,604.7,30651.8,56820.9
101990.7,43,Female,0,Professional,12398.14912,0,2064.3,7780.1,4359.3,1424.6,1783.2,4584.8,1986.5,0,1509.3,37890.4,81592.6
62031,53,Male,3,Student,6609.302168,0,821.8,2534.1,1103,617,556.2,1258.5,730.4,1655.2,555.4,16440.9,49624.8
64822.3,38,Female,1,Self_Employed,4964.463299,0,1192.7,3257.3,1308.5,1172.6,1079.8,1615.2,826.6,1818.6,706.4,17942.1,51857.9
